5.162737965583801270e-01,2.314350903034210205e-01,-1.518939137458801270e-01,5.238376855850219727e-01,2.156493961811065674e-01,-1.473693251609802246e-01,5.277668833732604980e-01,2.146782577037811279e-01,-1.474290192127227783e-01,5.320350527763366699e-01,2.137682735919952393e-01,-1.474976688623428345e-01,5.139230489730834961e-01,2.180081307888031006e-01,-1.237244978547096252e-01,5.108872056007385254e-01,2.186254560947418213e-01,-1.236722022294998169e-01,5.078054666519165039e-01,2.192733883857727051e-01,-1.235727816820144653e-01,5.423778295516967773e-01,2.211566269397735596e-01,-9.084231406450271606e-02,5.095412135124206543e-01,2.252320945262908936e-01,1.384565047919750214e-02,5.239234566688537598e-01,2.461034208536148071e-01,-1.299947351217269897e-01,5.113924741744995117e-01,2.486963272094726562e-01,-9.983612596988677979e-02,5.612209439277648926e-01,3.028483986854553223e-01,-1.608860343694686890e-01,5.090571641921997070e-01,3.040127754211425781e-01,1.866390109062194824e-01,5.548514723777770996e-01,4.161224961280822754e-01,-2.025726288557052612e-01,4.682945609092712402e-01,2.684217691421508789e-01,3.170638680458068848e-01,5.362739562988281250e-01,5.272585153579711914e-01,-2.074600756168365479e-01,4.748588502407073975e-01,1.708586215972900391e-01,3.586438000202178955e-01,5.315643548965454102e-01,5.596351027488708496e-01,-2.295326739549636841e-01,4.746631979942321777e-01,1.470419317483901978e-01,3.580505549907684326e-01,5.217360854148864746e-01,5.527550578117370605e-01,-2.545311152935028076e-01,4.791566729545593262e-01,1.448648273944854736e-01,3.545319736003875732e-01,5.218947529792785645e-01,5.420333743095397949e-01,-2.129376381635665894e-01,4.816572070121765137e-01,1.547431945800781250e-01,3.530263602733612061e-01,5.297042131423950195e-01,5.416018962860107422e-01,-1.138337254524230957e-01,5.048251152038574219e-01,5.393366217613220215e-01,1.137261167168617249e-01,5.257269144058227539e-01,7.149237990379333496e-01,-1.182804852724075317e-01,5.144392848014831543e-01,7.080976963043212891e-01,1.085596829652786255e-01,5.335471630096435547e-01,9.000975489616394043e-01,-8.959762752056121826e-02,5.263650417327880859e-01,8.737083673477172852e-01,1.675867736339569092e-01,5.464780330657958984e-01,9.415857791900634766e-01,-9.340164810419082642e-02,5.361125469207763672e-01,9.058673381805419922e-01,1.666611731052398682e-01,4.687427580356597900e-01,9.307411909103393555e-01,-2.163625657558441162e-01,4.622723162174224854e-01,9.047169089317321777e-01,8.416847884654998779e-02
5.162530541419982910e-01,2.312382757663726807e-01,-1.454374641180038452e-01,5.236574411392211914e-01,2.156484574079513550e-01,-1.419340521097183228e-01,5.276318192481994629e-01,2.147176116704940796e-01,-1.419806182384490967e-01,5.319064259529113770e-01,2.139443904161453247e-01,-1.420492827892303467e-01,5.138855576515197754e-01,2.177644520998001099e-01,-1.186206117272377014e-01,5.108626484870910645e-01,2.182454913854598999e-01,-1.185873597860336304e-01,5.077960491180419922e-01,2.187944352626800537e-01,-1.185261830687522888e-01,5.425904989242553711e-01,2.211526036262512207e-01,-8.805173635482788086e-02,5.094882845878601074e-01,2.239991128444671631e-01,1.528232730925083160e-02,5.237862467765808105e-01,2.456506043672561646e-01,-1.238659471273422241e-01,5.113939046859741211e-01,2.473177462816238403e-01,-9.441977739334106445e-02,5.622823834419250488e-01,3.028424680233001709e-01,-1.556675732135772705e-01,5.082746744155883789e-01,3.039849400520324707e-01,1.867212355136871338e-01,5.555310845375061035e-01,4.188799262046813965e-01,-1.845732778310775757e-01,4.682505726814270020e-01,2.676053643226623535e-01,3.114086389541625977e-01,5.355621576309204102e-01,5.275261402130126953e-01,-1.853054612874984741e-01,4.754389822483062744e-01,1.688590794801712036e-01,3.404277563095092773e-01,5.312021970748901367e-01,5.597057938575744629e-01,-2.054282724857330322e-01,4.748223423957824707e-01,1.459142267704010010e-01,3.378241360187530518e-01,5.209357738494873047e-01,5.530180335044860840e-01,-2.323169708251953125e-01,4.791200757026672363e-01,1.442707628011703491e-01,3.357132971286773682e-01,5.206416249275207520e-01,5.428871512413024902e-01,-1.911290436983108521e-01,4.815235137939453125e-01,1.537622511386871338e-01,3.351846635341644287e-01,5.301440954208374023e-01,5.400634407997131348e-01,-1.138418540358543396e-01,5.048241615295410156e-01,5.381481647491455078e-01,1.137356534600257874e-01,5.255271792411804199e-01,7.105496525764465332e-01,-1.088780760765075684e-01,5.150705575942993164e-01,7.069299817085266113e-01,9.707502275705337524e-02,5.337253212928771973e-01,8.940200805664062500e-01,-6.207508966326713562e-02,5.272463560104370117e-01,8.712031841278076172e-01,1.467145681381225586e-01,5.466077327728271484e-01,9.333927035331726074e-01,-6.325220316648483276e-02,5.366283059120178223e-01,9.031607508659362793e-01,1.453973650932312012e-01,4.697465002536773682e-01,9.297815561294555664e-01,-1.809755861759185791e-01,4.625912308692932129e-01,9.030809402465820312e-01,5.879526212811470032e-02
5.162638425827026367e-01,2.311650961637496948e-01,-1.389912366867065430e-01,5.235892534255981445e-01,2.156726717948913574e-01,-1.369068473577499390e-01,5.275716185569763184e-01,2.148116230964660645e-01,-1.369492858648300171e-01,5.318195819854736328e-01,2.141556292772293091e-01,-1.370148211717605591e-01,5.138756036758422852e-01,2.177107036113739014e-01,-1.130382269620895386e-01,5.108500123023986816e-01,2.181358784437179565e-01,-1.130200475454330444e-01,5.077845454216003418e-01,2.186448723077774048e-01,-1.129762902855873108e-01,5.426511764526367188e-01,2.211517989635467529e-01,-8.724434673786163330e-02,5.093719363212585449e-01,2.234102338552474976e-01,1.763991080224514008e-02,5.237645506858825684e-01,2.453689128160476685e-01,-1.188313364982604980e-01,5.114377737045288086e-01,2.466413080692291260e-01,-8.876166492700576782e-02,5.630385875701904297e-01,3.027808964252471924e-01,-1.544641703367233276e-01,5.078142881393432617e-01,3.039850294589996338e-01,1.868197619915008545e-01,5.558388829231262207e-01,4.210219681262969971e-01,-1.834712624549865723e-01,4.682570993900299072e-01,2.668459713459014893e-01,3.099411427974700928e-01,5.346477031707763672e-01,5.278538465499877930e-01,-1.846646815538406372e-01,4.758148789405822754e-01,1.680186390876770020e-01,3.358525931835174561e-01,5.304531455039978027e-01,5.598200559616088867e-01,-2.048169821500778198e-01,4.749295115470886230e-01,1.453830450773239136e-01,3.332177102565765381e-01,5.199157595634460449e-01,5.532760024070739746e-01,-2.311349362134933472e-01,4.790912270545959473e-01,1.438283771276473999e-01,3.304997384548187256e-01,5.193599462509155273e-01,5.434974431991577148e-01,-1.901806592941284180e-01,4.814208447933197021e-01,1.532045304775238037e-01,3.303753733634948730e-01,5.305674672126770020e-01,5.392912626266479492e-01,-1.138419285416603088e-01,5.048232078552246094e-01,5.375487208366394043e-01,1.137359291315078735e-01,5.252757668495178223e-01,7.088153362274169922e-01,-1.050964966416358948e-01,5.154887437820434570e-01,7.065305709838867188e-01,9.323449432849884033e-02,5.338412523269653320e-01,8.914432525634765625e-01,-5.518545582890510559e-02,5.278352499008178711e-01,8.706780672073364258e-01,1.427148580551147461e-01,5.467227697372436523e-01,9.295902252197265625e-01,-5.602408200502395630e-02,5.372122526168823242e-01,9.025462269783020020e-01,1.414920538663864136e-01,4.712391793727874756e-01,9.290670752525329590e-01,-1.729136407375335693e-01,4.630721509456634521e-01,9.025079011917114258e-01,5.401413515210151672e-02
5.162820816040039062e-01,2.311443686485290527e-01,-1.393749564886093140e-01,5.235744714736938477e-01,2.156922817230224609e-01,-1.373446583747863770e-01,5.275656580924987793e-01,2.148861140012741089e-01,-1.373820453882217407e-01,5.318135023117065430e-01,2.143243700265884399e-01,-1.374458372592926025e-01,5.138754248619079590e-01,2.176742851734161377e-01,-1.137755960226058960e-01,5.108497142791748047e-01,2.180642932653427124e-01,-1.137774437665939331e-01,5.077845454216003418e-01,2.185473591089248657e-01,-1.137541681528091431e-01,5.428311824798583984e-01,2.211576104164123535e-01,-8.737684786319732666e-02,5.093388557434082031e-01,2.231114208698272705e-01,1.693610660731792450e-02,5.237623453140258789e-01,2.452615946531295776e-01,-1.191743165254592896e-01,5.114952325820922852e-01,2.463284581899642944e-01,-8.906872570514678955e-02,5.637556314468383789e-01,3.027803003787994385e-01,-1.532659828662872314e-01,5.076380372047424316e-01,3.039838671684265137e-01,1.854131519794464111e-01,5.561826825141906738e-01,4.224404692649841309e-01,-1.825030148029327393e-01,4.682560861110687256e-01,2.667505145072937012e-01,3.056142926216125488e-01,5.345553755760192871e-01,5.283207893371582031e-01,-1.863323301076889038e-01,4.760419726371765137e-01,1.678439676761627197e-01,3.302783370018005371e-01,5.303804874420166016e-01,5.599685311317443848e-01,-2.068571597337722778e-01,4.749933779239654541e-01,1.451112776994705200e-01,3.271514773368835449e-01,5.197893977165222168e-01,5.536084771156311035e-01,-2.329942286014556885e-01,4.790599942207336426e-01,1.437112838029861450e-01,3.245318531990051270e-01,5.192245841026306152e-01,5.440752506256103516e-01,-1.919610649347305298e-01,4.813570082187652588e-01,1.531207114458084106e-01,3.248071074485778809e-01,5.309039950370788574e-01,5.387181043624877930e-01,-1.137644052505493164e-01,5.048066973686218262e-01,5.369615554809570312e-01,1.136604547500610352e-01,5.251884460449218750e-01,7.073901891708374023e-01,-1.057630926370620728e-01,5.157505869865417480e-01,7.057684659957885742e-01,9.008220583200454712e-02,5.339120626449584961e-01,8.905420303344726562e-01,-5.875657871365547180e-02,5.281810164451599121e-01,8.702154755592346191e-01,1.363280713558197021e-01,5.468121170997619629e-01,9.285207390785217285e-01,-6.004537269473075867e-02,5.373480319976806641e-01,9.020112156867980957e-01,1.348191052675247192e-01,4.719320237636566162e-01,9.283760190010070801e-01,-1.784210652112960815e-01,4.636952877044677734e-01,9.018696546554565430e-01,4.714069142937660217e-02
5.163138508796691895e-01,2.309451103210449219e-01,-1.409509479999542236e-01,5.235738754272460938e-01,2.156797051429748535e-01,-1.382644027471542358e-01,5.275690555572509766e-01,2.148880809545516968e-01,-1.383070647716522217e-01,5.318206548690795898e-01,2.143541872501373291e-01,-1.383729577064514160e-01,5.138748884201049805e-01,2.175177931785583496e-01,-1.147374957799911499e-01,5.108475089073181152e-01,2.178738117218017578e-01,-1.147284284234046936e-01,5.077813267707824707e-01,2.183500379323959351e-01,-1.146903038024902344e-01,5.430067777633666992e-01,2.211103737354278564e-01,-8.665101230144500732e-02,5.092664957046508789e-01,2.227619737386703491e-01,1.706105843186378479e-02,5.237841606140136719e-01,2.449295371770858765e-01,-1.202081218361854553e-01,5.115503072738647461e-01,2.458486706018447876e-01,-9.024685621261596680e-02,5.642901062965393066e-01,3.027745485305786133e-01,-1.526581794023513794e-01,5.073078870773315430e-01,3.040119409561157227e-01,1.854425668716430664e-01,5.562850236892700195e-01,4.236350655555725098e-01,-1.821633428335189819e-01,4.682572484016418457e-01,2.662380337715148926e-01,3.049844205379486084e-01,5.341045856475830078e-01,5.284813046455383301e-01,-1.843235641717910767e-01,4.763745367527008057e-01,1.673030406236648560e-01,3.301723003387451172e-01,5.300595164299011230e-01,5.600646138191223145e-01,-2.047131955623626709e-01,4.752097725868225098e-01,1.446946561336517334e-01,3.271503448486328125e-01,5.194059014320373535e-01,5.538022518157958984e-01,-2.309827506542205811e-01,4.790735244750976562e-01,1.434025913476943970e-01,3.248836398124694824e-01,5.187467336654663086e-01,5.444352030754089355e-01,-1.899622827768325806e-01,4.813557565212249756e-01,1.526542603969573975e-01,3.248359262943267822e-01,5.312622189521789551e-01,5.379533171653747559e-01,-1.137916818261146545e-01,5.047882795333862305e-01,5.364133119583129883e-01,1.136895418167114258e-01,5.250746011734008789e-01,7.064891457557678223e-01,-1.066498607397079468e-01,5.158722400665283203e-01,7.054656147956848145e-01,9.004788100719451904e-02,5.339429974555969238e-01,8.898261785507202148e-01,-6.172220036387443542e-02,5.282446146011352539e-01,8.699624538421630859e-01,1.358552277088165283e-01,5.470084547996520996e-01,9.280710220336914062e-01,-6.318823248147964478e-02,5.374495387077331543e-01,9.017292857170104980e-01,1.342522203922271729e-01,4.732468724250793457e-01,9.283081293106079102e-01,-1.814961582422256470e-01,4.643251001834869385e-01,9.017512798309326172e-01,4.701367765665054321e-02
5.162587165832519531e-01,2.309433072805404663e-01,-1.349890828132629395e-01,5.232638716697692871e-01,2.158236950635910034e-01,-1.326205432415008545e-01,5.272526741027832031e-01,2.151187211275100708e-01,-1.326693594455718994e-01,5.314701795578002930e-01,2.146576195955276489e-01,-1.327421963214874268e-01,5.137327909469604492e-01,2.175244390964508057e-01,-1.087480187416076660e-01,5.107163786888122559e-01,2.178722321987152100e-01,-1.087217479944229126e-01,5.076854825019836426e-01,2.183429151773452759e-01,-1.086672320961952209e-01,5.429947376251220703e-01,2.211700230836868286e-01,-8.195105940103530884e-02,5.089504718780517578e-01,2.226985841989517212e-01,2.326405979692935944e-02,5.235375761985778809e-01,2.449182420969009399e-01,-1.141082495450973511e-01,5.115202665328979492e-01,2.457060217857360840e-01,-8.394016325473785400e-02,5.642647147178649902e-01,3.022200167179107666e-01,-1.480452269315719604e-01,5.070022344589233398e-01,3.039942681789398193e-01,1.919130682945251465e-01,5.563532710075378418e-01,4.236175417900085449e-01,-1.728753894567489624e-01,4.682556986808776855e-01,2.661334276199340820e-01,3.115763366222381592e-01,5.341061353683471680e-01,5.286106467247009277e-01,-1.692259609699249268e-01,4.765104353427886963e-01,1.672522276639938354e-01,3.365037441253662109e-01,5.300632119178771973e-01,5.602666735649108887e-01,-1.885791867971420288e-01,4.752619862556457520e-01,1.445353031158447266e-01,3.334900736808776855e-01,5.194091200828552246e-01,5.542439818382263184e-01,-2.156611382961273193e-01,4.790551662445068359e-01,1.432923972606658936e-01,3.306271433830261230e-01,5.187458395957946777e-01,5.451211929321289062e-01,-1.748043596744537354e-01,4.812965989112854004e-01,1.525988429784774780e-01,3.310951888561248779e-01,5.312790870666503906e-01,5.367120504379272461e-01,-1.140273362398147583e-01,5.047288537025451660e-01,5.355861783027648926e-01,1.139334440231323242e-01,5.249599218368530273e-01,7.065986394882202148e-01,-1.070318445563316345e-01,5.159767866134643555e-01,7.059034109115600586e-01,8.538094162940979004e-02,5.337333679199218750e-01,8.900509476661682129e-01,-6.305047869682312012e-02,5.277398824691772461e-01,8.710357546806335449e-01,1.282793730497360229e-01,5.470129251480102539e-01,9.284537434577941895e-01,-6.511238217353820801e-02,5.372606515884399414e-01,9.026539325714111328e-01,1.264388263225555420e-01,4.731399118900299072e-01,9.284673333168029785e-01,-1.844672858715057373e-01,4.640939831733703613e-01,9.023583531379699707e-01,3.807468712329864502e-02
5.161610245704650879e-01,2.310471385717391968e-01,-1.354841291904449463e-01,5.228388309478759766e-01,2.161098867654800415e-01,-1.346987187862396240e-01,5.268107652664184570e-01,2.154738157987594604e-01,-1.347512602806091309e-01,5.309675335884094238e-01,2.150556445121765137e-01,-1.348261237144470215e-01,5.135164856910705566e-01,2.176697701215744019e-01,-1.096338406205177307e-01,5.104693174362182617e-01,2.179965972900390625e-01,-1.096123829483985901e-01,5.074866414070129395e-01,2.184655368328094482e-01,-1.095548421144485474e-01,5.429229736328125000e-01,2.213887423276901245e-01,-8.555150777101516724e-02,5.085791349411010742e-01,2.228013724088668823e-01,2.292718365788459778e-02,5.232150554656982422e-01,2.449830323457717896e-01,-1.148562431335449219e-01,5.114464163780212402e-01,2.457317858934402466e-01,-8.484283089637756348e-02,5.642544627189636230e-01,3.025754690170288086e-01,-1.491716802120208740e-01,5.069747567176818848e-01,3.042848408222198486e-01,1.916468441486358643e-01,5.563565492630004883e-01,4.257622659206390381e-01,-1.765432506799697876e-01,4.682531952857971191e-01,2.661808133125305176e-01,3.163431882858276367e-01,5.334626436233520508e-01,5.292553305625915527e-01,-1.719023585319519043e-01,4.765100479125976562e-01,1.670380085706710815e-01,3.518789708614349365e-01,5.296009182929992676e-01,5.610818862915039062e-01,-1.909973174333572388e-01,4.752539098262786865e-01,1.443108469247817993e-01,3.516880571842193604e-01,5.191556215286254883e-01,5.553224682807922363e-01,-2.180117070674896240e-01,4.788993299007415771e-01,1.430705040693283081e-01,3.490740358829498291e-01,5.183621644973754883e-01,5.464638471603393555e-01,-1.774510294198989868e-01,4.810598492622375488e-01,1.522371023893356323e-01,3.469303548336029053e-01,5.311835408210754395e-01,5.367440581321716309e-01,-1.143298000097274780e-01,5.045911073684692383e-01,5.355603098869323730e-01,1.142263785004615784e-01,5.249140262603759766e-01,7.069129347801208496e-01,-1.060790792107582092e-01,5.154728293418884277e-01,7.062173485755920410e-01,8.780574798583984375e-02,5.332801938056945801e-01,8.901674747467041016e-01,-6.039398163557052612e-02,5.263749361038208008e-01,8.710946440696716309e-01,1.343114078044891357e-01,5.470134019851684570e-01,9.287523031234741211e-01,-6.189612299203872681e-02,5.360245108604431152e-01,9.025996923446655273e-01,1.326988935470581055e-01,4.730418622493743896e-01,9.287461042404174805e-01,-1.798105090856552124e-01,4.636084437370300293e-01,9.027090072631835938e-01,4.556255042552947998e-02
5.157899856567382812e-01,2.310229837894439697e-01,-1.361825913190841675e-01,5.217634439468383789e-01,2.161430269479751587e-01,-1.357380449771881104e-01,5.254565477371215820e-01,2.155210375785827637e-01,-1.357909440994262695e-01,5.294840335845947266e-01,2.151055932044982910e-01,-1.358637958765029907e-01,5.129389166831970215e-01,2.176695317029953003e-01,-1.099842563271522522e-01,5.099869370460510254e-01,2.179980874061584473e-01,-1.099605411291122437e-01,5.071657896041870117e-01,2.184714525938034058e-01,-1.098879128694534302e-01,5.423504710197448730e-01,2.213891595602035522e-01,-9.509744495153427124e-02,5.082265734672546387e-01,2.228145748376846313e-01,2.292530238628387451e-02,5.223910212516784668e-01,2.449471056461334229e-01,-1.163900718092918396e-01,5.112612247467041016e-01,2.457335293292999268e-01,-8.487301319837570190e-02,5.642255544662475586e-01,3.027725517749786377e-01,-1.606519073247909546e-01,5.075148344039916992e-01,3.045732378959655762e-01,1.928526461124420166e-01,5.563571453094482422e-01,4.258870184421539307e-01,-1.927694678306579590e-01,4.686515331268310547e-01,2.661646008491516113e-01,3.313223719596862793e-01,5.328147411346435547e-01,5.293059945106506348e-01,-1.798222959041595459e-01,4.765189588069915771e-01,1.664679348468780518e-01,3.815250098705291748e-01,5.292177200317382812e-01,5.613513588905334473e-01,-1.961397081613540649e-01,4.752587378025054932e-01,1.440289169549942017e-01,3.849613368511199951e-01,5.190269947052001953e-01,5.559652447700500488e-01,-2.202537506818771362e-01,4.788173139095306396e-01,1.427143514156341553e-01,3.811451196670532227e-01,5.182378888130187988e-01,5.470272898674011230e-01,-1.838182657957077026e-01,4.808765351772308350e-01,1.516844332218170166e-01,3.763416409492492676e-01,5.310342907905578613e-01,5.366958975791931152e-01,-1.162509769201278687e-01,5.047084093093872070e-01,5.355749726295471191e-01,1.161278709769248962e-01,5.248368382453918457e-01,7.080576419830322266e-01,-1.064363270998001099e-01,5.154075026512145996e-01,7.070846557617187500e-01,8.876122534275054932e-02,5.327119231224060059e-01,8.915922045707702637e-01,-6.134216859936714172e-02,5.257637500762939453e-01,8.713187575340270996e-01,1.371420323848724365e-01,5.469550490379333496e-01,9.291889667510986328e-01,-6.282219290733337402e-02,5.356665849685668945e-01,9.026089906692504883e-01,1.356859654188156128e-01,4.723320603370666504e-01,9.294964671134948730e-01,-1.792091727256774902e-01,4.635813236236572266e-01,9.028241634368896484e-01,4.807658120989799500e-02
5.156186819076538086e-01,2.309488207101821899e-01,-1.369108408689498901e-01,5.213347077369689941e-01,2.161438763141632080e-01,-1.363821625709533691e-01,5.249468684196472168e-01,2.155234664678573608e-01,-1.364354789257049561e-01,5.289232730865478516e-01,2.151118069887161255e-01,-1.365070044994354248e-01,5.127366185188293457e-01,2.176274359226226807e-01,-1.104680895805358887e-01,5.098240375518798828e-01,2.179612219333648682e-01,-1.104412302374839783e-01,5.070706009864807129e-01,2.184443324804306030e-01,-1.103629469871520996e-01,5.420892238616943359e-01,2.213840037584304810e-01,-9.629940986633300781e-02,5.081257224082946777e-01,2.228056639432907104e-01,2.283008769154548645e-02,5.220678448677062988e-01,2.448952496051788330e-01,-1.173451095819473267e-01,5.111898183822631836e-01,2.456871420145034790e-01,-8.534905314445495605e-02,5.642047524452209473e-01,3.029612004756927490e-01,-1.626863926649093628e-01,5.076640844345092773e-01,3.048014044761657715e-01,1.936109066009521484e-01,5.564348697662353516e-01,4.264326095581054688e-01,-1.941587179899215698e-01,4.687905907630920410e-01,2.662332057952880859e-01,3.322355747222900391e-01,5.327124595642089844e-01,5.297619700431823730e-01,-1.811124831438064575e-01,4.765863418579101562e-01,1.663317978382110596e-01,3.796665966510772705e-01,5.291423797607421875e-01,5.620437264442443848e-01,-1.989060044288635254e-01,4.753035604953765869e-01,1.439064145088195801e-01,3.820312023162841797e-01,5.190000534057617188e-01,5.568849444389343262e-01,-2.236983329057693481e-01,4.787846505641937256e-01,1.425483971834182739e-01,3.778556287288665771e-01,5.182054042816162109e-01,5.480139255523681641e-01,-1.856300979852676392e-01,4.808050990104675293e-01,1.514805406332015991e-01,3.742077946662902832e-01,5.310316085815429688e-01,5.366718769073486328e-01,-1.169880777597427368e-01,5.048421025276184082e-01,5.355859994888305664e-01,1.168656721711158752e-01,5.248340964317321777e-01,7.083253264427185059e-01,-1.078265085816383362e-01,5.153658390045166016e-01,7.072841525077819824e-01,8.890136331319808960e-02,5.327163338661193848e-01,8.928810954093933105e-01,-6.498543173074722290e-02,5.251432657241821289e-01,8.717318177223205566e-01,1.378612965345382690e-01,5.475165843963623047e-01,9.308759570121765137e-01,-6.675301492214202881e-02,5.351091623306274414e-01,9.027620553970336914e-01,1.362310051918029785e-01,4.724865555763244629e-01,9.301480054855346680e-01,-1.839860677719116211e-01,4.630533754825592041e-01,9.032294154167175293e-01,5.044667050242424011e-02
5.154856443405151367e-01,2.308778464794158936e-01,-1.372691094875335693e-01,5.210449099540710449e-01,2.161425054073333740e-01,-1.367950141429901123e-01,5.246112942695617676e-01,2.155260443687438965e-01,-1.368488222360610962e-01,5.285640954971313477e-01,2.151138484477996826e-01,-1.369192749261856079e-01,5.125875473022460938e-01,2.175810039043426514e-01,-1.107029095292091370e-01,5.097054243087768555e-01,2.179193943738937378e-01,-1.106743589043617249e-01,5.070015192031860352e-01,2.184114754199981689e-01,-1.105928868055343628e-01,5.419067144393920898e-01,2.213745415210723877e-01,-9.676140546798706055e-02,5.080596208572387695e-01,2.227924615144729614e-01,2.279289998114109039e-02,5.218365788459777832e-01,2.448488920927047729e-01,-1.179789751768112183e-01,5.111308693885803223e-01,2.456446439027786255e-01,-8.558028936386108398e-02,5.641862154006958008e-01,3.031153678894042969e-01,-1.634895801544189453e-01,5.077655911445617676e-01,3.049570322036743164e-01,1.938590258359909058e-01,5.564925670623779297e-01,4.267508089542388916e-01,-1.948194503784179688e-01,4.688929021358489990e-01,2.662770450115203857e-01,3.317026495933532715e-01,5.326273441314697266e-01,5.300604701042175293e-01,-1.819563508033752441e-01,4.766382575035095215e-01,1.662122160196304321e-01,3.778526186943054199e-01,5.290738940238952637e-01,5.625016093254089355e-01,-2.005227357149124146e-01,4.753385186195373535e-01,1.438018232583999634e-01,3.798242211341857910e-01,5.189727544784545898e-01,5.574662685394287109e-01,-2.256454527378082275e-01,4.787591099739074707e-01,1.424228549003601074e-01,3.756603598594665527e-01,5.181709527969360352e-01,5.486115217208862305e-01,-1.867596209049224854e-01,4.807512760162353516e-01,1.513266116380691528e-01,3.723443448543548584e-01,5.310291051864624023e-01,5.366555452346801758e-01,-1.173743754625320435e-01,5.049148797988891602e-01,5.355927944183349609e-01,1.172530278563499451e-01,5.248324275016784668e-01,7.085534334182739258e-01,-1.094788461923599243e-01,5.153324007987976074e-01,7.074636816978454590e-01,8.929416537284851074e-02,5.327169299125671387e-01,8.938797116279602051e-01,-6.933395564556121826e-02,5.247131586074829102e-01,8.721792101860046387e-01,1.383276432752609253e-01,5.478509664535522461e-01,9.320484995841979980e-01,-7.143054157495498657e-02,5.347151160240173340e-01,9.029407501220703125e-01,1.365898251533508301e-01,4.725678861141204834e-01,9.305400848388671875e-01,-1.896989047527313232e-01,4.626769125461578369e-01,9.035025835037231445e-01,5.230226367712020874e-02
